#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 02 01 22 50 314  8.1  9.6  1.98 12.12  6.26 311 1019.3  12.5  14.6 999.0 99.0 99.00
2014 02 01 23 50 319  7.8  9.4  1.99  8.33  6.04 320 1019.6  12.7  14.6 999.0 99.0 99.00
2014 02 02 00 50 319  8.3  9.7  1.95 12.12  6.16 317 1019.7  12.6  14.6 999.0 99.0 99.00
2014 02 02 01 50 318  8.4  9.9  1.96 12.12  6.09 323 1020.1  12.5  14.6 999.0 99.0 99.00
2014 02 02 02 50 323  8.8 11.0  1.91 11.43  5.85 320 1019.9  12.4  14.5 999.0 99.0 99.00
2014 02 02 03 50 330  8.4  9.9  1.86 12.12  5.72 317 1019.5  12.3  14.5 999.0 99.0 99.00
2014 02 02 04 50 345  6.3  7.8  1.73 11.43  5.65 291 1019.7  12.3  14.5 999.0 99.0 99.00
2014 02 02 05 50 348  5.0  6.3 99.00 99.00 99.00 999 1019.7  12.2  14.4 999.0 99.0 99.00
2014 02 02 06 50 352  4.0  5.2  1.89 11.43  6.62 311 1019.6  12.1  14.4 999.0 99.0 99.00
2014 02 02 07 50 327  3.5  5.0  1.73 10.81  6.50 294 1019.5  12.1  14.4 999.0 99.0 99.00
2014 02 02 08 50 337  3.1  4.0  1.64 11.43  6.71 307 1019.2  12.1  14.3 999.0 99.0 99.00
2014 02 02 09 50 312  2.4  3.3  1.79 10.81  7.09 303 1019.1  12.0  14.3 999.0 99.0 99.00
2014 02 02 10 50 277  1.9  3.0  1.62 10.81  7.01 300 1018.4  12.0  14.2 999.0 99.0 99.00
2014 02 02 11 50 296  2.8  3.8  1.55 10.81  7.44 297 1018.3  12.0  14.2 999.0 99.0 99.00
2014 02 02 12 50 294  3.6  4.8  1.46 10.81  7.36 295 1018.3  12.0  14.2 999.0 99.0 99.00
2014 02 02 13 50 237  1.6  3.3  1.52 11.43  7.56 290 1017.6  11.8  14.2 999.0 99.0 99.00
2014 02 02 14 50 191  3.1  4.7  1.44 11.43  7.45 291 1017.0  11.9  14.1 999.0 99.0 99.00
2014 02 02 15 50 221  6.3  7.7  1.27 11.43  7.10 303 1016.6  12.1  14.1 999.0 99.0 99.00
2014 02 02 16 50 195  6.2  8.1  1.33 10.81  6.86 285 1016.4  12.1  14.2 999.0 99.0 99.00
2014 02 02 17 50 182  7.5  8.8  1.33 10.81  6.30 277 1016.3  12.4  14.3 999.0 99.0 99.00
2014 02 02 18 50 188  8.6 10.8  1.34 10.81  5.45 292 1016.1  11.2  14.3 999.0 99.0 99.00
2014 02 02 19 50 202  7.0  8.1  1.41 14.81  5.06 273 1015.3  11.0  14.3 999.0 99.0 99.00
2014 02 02 20 50 197  5.2  6.7  1.40 14.81  5.53 281 1014.7  11.5  14.3 999.0 99.0 99.00
2014 02 02 21 50 150  6.4  8.1  1.60 14.81  6.32 304 1013.7  11.8  14.4 999.0 99.0 99.00
2014 02 02 22 50 236  5.6  6.9  1.72 14.81  6.30 287 1013.5  12.5  14.4 999.0 99.0 99.00
2014 02 02 23 50 214  5.6  7.2  1.43 14.81  5.60 299 1013.2  12.5  14.5 999.0 99.0 99.00
2014 02 03 00 50 208  7.2  8.5  1.53 14.81  6.10 296 1012.9  12.8  14.5 999.0 99.0 99.00
2014 02 03 01 50 216  7.9  9.5  1.61 14.81  5.99 283 1012.9  12.9  14.5 999.0 99.0 99.00
2014 02 03 02 50 181  8.4 10.4  1.84 14.81  6.77 294 1012.8  12.7  14.4 999.0 99.0 99.00
2014 02 03 03 50 151 10.3 12.3  1.83 14.81  5.78 295 1012.7  11.9  14.4 999.0 99.0 99.00
2014 02 03 04 50 141  8.9 10.5  2.09 16.00  6.27 284 1012.8  11.1  14.3 999.0 99.0 99.00
2014 02 03 05 50 139  8.3 10.2  1.95 13.79  6.38 301 1013.1  11.1  14.3 999.0 99.0 99.00
2014 02 03 06 50 141  8.6 10.9  2.31 14.81  7.01 305 1013.4  11.5  14.2 999.0 99.0 99.00
2014 02 03 07 50 129  8.4 10.3  2.70 14.81  7.09 298 1013.6  11.2  14.2 999.0 99.0 99.00
2014 02 03 08 50 108  6.8  8.6  2.87 14.81  7.84 300 1013.3  11.0  14.2 999.0 99.0 99.00
2014 02 03 09 50  96  3.6  5.4  2.97 16.00  8.45 294 1013.8  11.2  14.3 999.0 99.0 99.00
2014 02 03 10 50  73  3.0  4.5  2.73 14.81  8.54 305 1013.4  11.1  14.3 999.0 99.0 99.00
2014 02 03 11 50  77  2.6  4.6  2.52 14.81  8.79 301 1013.6  11.4  14.2 999.0 99.0 99.00
2014 02 03 12 50  50  2.2  3.7  2.41 13.79  8.17 308 1014.2  11.5  14.2 999.0 99.0 99.00
2014 02 03 13 50   9  1.8  3.0  2.57 13.79  8.67 305 1014.8  11.5  14.2 999.0 99.0 99.00
2014 02 03 14 50 338  3.3  4.4  2.54 14.81  8.69 308 1015.7  11.6  14.1 999.0 99.0 99.00
2014 02 03 15 50 360  5.8  6.8  2.67 14.81  8.98 313 1016.3  11.3  14.1 999.0 99.0 99.00
2014 02 03 16 50   6  4.9  6.2  2.92 13.79  8.73 297 1017.0  11.5  14.2 999.0 99.0 99.00
2014 02 03 17 50 355  5.2  6.3  2.69 12.90  8.62 297 1017.6  11.8  14.2 999.0 99.0 99.00
2014 02 03 18 50 347  5.4  6.8  2.97 12.12  8.93 310 1017.9  11.6  14.2 999.0 99.0 99.00
2014 02 03 19 50 352  4.9  6.2  3.14 13.79  9.05 307 1017.3  11.6  14.3 999.0 99.0 99.00
2014 02 03 20 50 334  4.9  6.3  3.27 12.90  9.19 312 1016.5  11.6  14.3 999.0 99.0 99.00
2014 02 03 21 50 324  7.5  9.4  3.13 11.43  9.35 311 1015.8  12.0  14.4 999.0 99.0 99.00
2014 02 03 22 50 321  9.3 11.2  2.94 12.90  8.66 310 1015.8  12.4  14.5 999.0 99.0 99.00
2014 02 03 23 50 321  9.9 11.9  2.70 12.12  7.34 300 1015.8  12.3  14.5 999.0 99.0 99.00
2014 02 04 00 50 323  9.9 12.0  2.79 12.90  7.19 313 1016.0  12.3  14.5 999.0 99.0 99.00
2014 02 04 01 50 323 10.0 12.1  2.42 12.12  6.28 313 1016.0  12.4  14.5 999.0 99.0 99.00
2014 02 04 02 50 317 11.3 13.9  2.73 10.81  6.40 309 1016.4  12.3  14.4 999.0 99.0 99.00
2014 02 04 03 50 318 12.3 14.7 99.00 99.00 99.00 999 1017.0  12.1  14.4 999.0 99.0 99.00
2014 02 04 04 50 322 11.7 13.8  2.90 12.12  6.28 324 1017.5  12.0  14.3 999.0 99.0 99.00
2014 02 04 05 50 327 10.9 12.8 99.00 99.00 99.00 999 1017.9  12.0  14.3 999.0 99.0 99.00
2014 02 04 06 50 334 10.6 12.6  3.00 11.43  6.85 317 1017.8  11.8  14.2 999.0 99.0 99.00
2014 02 04 07 50 328  9.7 11.7  2.88 12.90  6.80 321 1018.2  11.8  14.2 999.0 99.0 99.00
2014 02 04 08 50 332 10.5 12.2  3.01 12.12  6.99 316 1018.3  11.6  14.2 999.0 99.0 99.00
2014 02 04 09 50 331  9.6 11.7  3.08 12.12  7.07 312 1018.5  11.5  14.2 999.0 99.0 99.00
2014 02 04 10 50 341  9.5 11.4  2.97 12.12  6.99 300 1018.6  11.4  14.1 999.0 99.0 99.00
2014 02 04 11 50 333  8.3 10.1  2.80 12.12  6.97 314 1018.6  11.4  14.1 999.0 99.0 99.00
2014 02 04 12 50 341  8.3 10.3  2.93 11.43  7.08 308 1018.6  11.2  14.1 999.0 99.0 99.00
2014 02 04 13 50 356  6.3  7.8  2.63 10.81  6.80 300 1018.9  10.7  14.1 999.0 99.0 99.00
2014 02 04 14 50 350  5.7  7.0  2.50 10.00  6.85 307 1019.2  10.8  14.1 999.0 99.0 99.00
2014 02 04 15 50 357  4.6  5.7  2.40 10.81  6.91 306 1019.7  10.5  14.1 999.0 99.0 99.00
2014 02 04 16 50 347  4.8  5.9  2.40 11.43  7.28 305 1020.3  10.9  14.1 999.0 99.0 99.00
2014 02 04 17 50 344  5.0  6.3  2.39 10.00  7.07 311 1020.9  11.0  14.1 999.0 99.0 99.00
2014 02 04 18 50 347  6.3  7.7  2.36  9.09  6.84 310 1021.0  10.9  14.1 999.0 99.0 99.00
2014 02 04 19 50 333  6.3  7.9  2.39 10.00  6.79 302 1020.5  11.2  14.1 999.0 99.0 99.00
2014 02 04 20 50 319  7.8  9.8  2.36  9.09  6.89 322 1019.4  11.5  14.2 999.0 99.0 99.00
2014 02 04 21 50 320  9.0 10.7  2.24  9.09  6.38 310 1018.5  11.5  14.2 999.0 99.0 99.00
2014 02 04 22 50 321  8.8 10.8  2.36 10.00  6.36 307 1018.2  11.7  14.2 999.0 99.0 99.00
2014 02 04 23 50 322 10.0 11.6  2.28  9.09  5.94 310 1018.0  11.7  14.2 999.0 99.0 99.00
2014 02 05 00 50 323 10.3 12.2  2.22  8.33  5.69 321 1018.3  11.7  14.2 999.0 99.0 99.00
2014 02 05 01 50 326 10.0 12.0  2.19 16.00  5.64 344 1018.7  11.8  14.1 999.0 99.0 99.00
2014 02 05 02 50 324  8.7 10.6  2.28  8.33  5.84 315 1019.0  11.7  14.0 999.0 99.0 99.00
2014 02 05 03 50 320  9.9 12.0  2.02  8.33  5.64 316 1019.4  11.8  14.0 999.0 99.0 99.00
2014 02 05 04 50 319 11.0 13.2  2.06  5.88  5.50 323 1020.3  11.8  14.0 999.0 99.0 99.00
2014 02 05 05 50 321 10.9 13.0  2.07  7.69  5.32 320 1020.9  11.8  14.0 999.0 99.0 99.00
2014 02 05 06 50 334  9.7 12.2  2.08  8.33  5.54 321 1020.8  11.7  14.0 999.0 99.0 99.00
2014 02 05 07 50 334  9.2 10.7  2.37  6.67  5.92 323 1020.3  11.7  14.0 999.0 99.0 99.00
2014 02 05 08 50 331  8.8 10.4  2.25  8.33  5.92 308 1020.0  11.8  14.0 999.0 99.0 99.00
2014 02 05 09 50 332  7.9  9.5  2.01  7.69  5.74 316 1020.4  11.9  14.0 999.0 99.0 99.00
2014 02 05 10 50 350  6.4  7.7  2.08 14.81  6.09 311 1020.4  11.3  13.9 999.0 99.0 99.00
2014 02 05 11 50 347  6.3  7.3  1.96  7.69  6.08 317 1020.3  11.0  13.9 999.0 99.0 99.00
2014 02 05 12 50 336  6.1  7.9  2.08  7.14  6.32 312 1020.8  11.1  13.9 999.0 99.0 99.00
2014 02 05 13 50 330  8.3 10.1  2.04  7.69  6.33 313 1021.0  11.6  13.9 999.0 99.0 99.00
2014 02 05 14 50 339  7.9  9.5  1.93 13.79  5.77 315 1021.4  11.3  13.8 999.0 99.0 99.00
2014 02 05 15 50 330  7.9  9.3  1.77  7.14  5.40 316 1022.2  11.1  13.8 999.0 99.0 99.00
2014 02 05 16 50 341  6.8  8.1  1.74 12.90  5.52 316 1022.8  11.2  13.8 999.0 99.0 99.00
2014 02 05 17 50 352  5.7  7.2  1.68  7.69  5.61 313 1022.8  10.9  13.8 999.0 99.0 99.00
2014 02 05 18 50 335  5.4  6.9  1.49 12.12  5.53 294 1022.6  11.0  13.8 999.0 99.0 99.00
2014 02 05 19 50 326  6.9  8.0  1.37  7.14  5.61 316 1021.9  11.0  13.9 999.0 99.0 99.00
2014 02 05 20 50 316  6.8  8.1  1.42 12.12  5.67 317 1020.7  11.3  14.0 999.0 99.0 99.00
2014 02 05 21 50 320  7.0  8.6  1.36  7.14  5.36 318 1019.6  11.4  14.0 999.0 99.0 99.00
2014 02 05 22 50 301  9.2 11.0  1.38  7.14  4.90 318 1019.6  11.6  14.0 999.0 99.0 99.00
2014 02 05 23 50 307  9.5 11.2 99.00 99.00 99.00 999 1019.3  11.7  14.0 999.0 99.0 99.00
2014 02 06 00 50 311 10.2 12.1  1.47  6.67  4.62 310 1019.4  11.8  14.0 999.0 99.0 99.00
2014 02 06 01 50 326  8.8 10.5  1.52  7.69  4.76 313 1019.4  11.8  14.0 999.0 99.0 99.00
2014 02 06 02 50 326  8.7 10.5  1.42 12.12  4.64 293 1019.5  11.8  14.0 999.0 99.0 99.00
2014 02 06 03 50 321  8.9 10.5  1.45  5.56  4.77 321 1019.6  11.7  13.9 999.0 99.0 99.00
2014 02 06 04 50 335  8.1  9.7 99.00 99.00 99.00 999 1019.5  11.7  13.9 999.0 99.0 99.00
2014 02 06 05 50 327  8.1  9.6  1.36  4.76  4.69 324 1019.5  11.7  13.9 999.0 99.0 99.00
2014 02 06 06 50 326  8.7 10.6  1.30 13.79  4.89 315 1019.8  11.8  13.9 999.0 99.0 99.00
2014 02 06 07 50 328  7.6  9.0  1.32 14.81  4.90 342 1019.5  12.0  13.9 999.0 99.0 99.00
2014 02 06 08 50 327  6.3  7.4  1.20 13.79  4.79 304 1018.9  12.0  13.9 999.0 99.0 99.00
2014 02 06 09 50 311  6.4  8.3  1.24 12.90  5.07 316 1019.0  11.9  13.8 999.0 99.0 99.00
2014 02 06 10 50 310  5.1  6.3  1.17 12.90  5.08 288 1018.6  11.6  13.7 999.0 99.0 99.00
2014 02 06 11 50 337  3.5  4.4  1.11 13.79  5.24 282 1017.8  11.5  13.7 999.0 99.0 99.00
2014 02 06 12 50 301  1.8  2.5  1.15 12.90  5.41 267 1017.9  11.6  13.7 999.0 99.0 99.00
2014 02 06 13 50 217  1.5  2.2  1.05 13.79  5.45 260 1017.5  11.1  13.7 999.0 99.0 99.00
2014 02 06 14 50 159  1.8  2.7  0.99 13.79  5.70 245 1017.2  11.1  13.7 999.0 99.0 99.00
2014 02 06 15 50 162  4.8  6.0  0.84 13.79  5.80 265 1017.0  11.4  13.7 999.0 99.0 99.00
2014 02 06 16 50 159  6.4  7.6  0.91 12.90  6.65 269 1016.9  11.7  13.7 999.0 99.0 99.00
2014 02 06 17 50 180  7.0  8.4  0.98 12.90  5.84 261 1016.5  12.1  13.7 999.0 99.0 99.00
2014 02 06 18 50 193  8.8 10.3  0.97 12.90  4.54 277 1015.7  12.4  13.8 999.0 99.0 99.00
2014 02 06 19 50 215  9.0 10.3  1.20  3.57  4.11 208 1014.8  12.9  13.8 999.0 99.0 99.00
2014 02 06 20 50 268  8.3 10.3  1.43 12.90  4.60 274 1014.0  13.4  13.8 999.0 99.0 99.00
2014 02 06 21 50 275  9.2 11.1  1.50 12.12  4.69 270 1013.5  13.6  13.8 999.0 99.0 99.00
2014 02 06 22 50 280  9.4 10.9 99.00 99.00 99.00 999 1013.9  13.2  13.8 999.0 99.0 99.00
2014 02 06 23 50 301  9.0 10.8  1.82  5.88  5.17 282 1014.2  12.7  13.8 999.0 99.0 99.00
2014 02 07 00 50 313  8.2 10.6  1.99  6.67  5.26 284 1015.1  12.7  13.8 999.0 99.0 99.00
2014 02 07 01 50 300  7.0  9.0  1.87  6.25  5.27 282 1015.5  13.0  13.8 999.0 99.0 99.00
2014 02 07 02 50 304  6.2  7.3  1.90  6.25  5.53 287 1016.1  13.0  13.8 999.0 99.0 99.00
2014 02 07 03 50 307  6.1  7.5  1.91  7.14  5.60 279 1016.6  12.8  13.8 999.0 99.0 99.00
2014 02 07 04 50 313  5.3  6.9  1.92  6.67  5.87 278 1017.4  12.4  13.8 999.0 99.0 99.00
2014 02 07 05 50 305  5.7  7.7  1.93  7.69  6.02 291 1018.7  12.2  13.8 999.0 99.0 99.00
2014 02 07 06 50 313  5.0  6.4  2.03  7.69  6.36 279 1018.9  12.5  13.8 999.0 99.0 99.00
2014 02 07 07 50 304  5.7  7.3 99.00 99.00 99.00 999 1018.7  12.6  13.8 999.0 99.0 99.00
2014 02 07 08 50 328  4.4  5.7  2.08  8.33  6.80 295 1018.7  12.8  13.8 999.0 99.0 99.00
2014 02 07 09 50 325  3.0  4.1  2.05  8.33  6.65 300 1018.8  12.9  13.7 999.0 99.0 99.00
2014 02 07 10 50 313  2.9  3.8  2.08  8.33  6.83 294 1018.6  12.9  13.7 999.0 99.0 99.00
2014 02 07 11 50 315  3.2  4.8  1.85  7.69  6.38 282 1019.2  12.9  13.7 999.0 99.0 99.00
2014 02 07 12 50 295  5.4  6.9  1.83  8.33  6.60 300 1019.6  13.1  13.7 999.0 99.0 99.00
2014 02 07 13 50 330  3.1  4.4  1.94  7.69  6.61 298 1020.4  12.1  13.7 999.0 99.0 99.00
2014 02 07 14 50 334  2.4  3.4  1.77 12.90  6.70 288 1020.6  12.4  13.7 999.0 99.0 99.00
2014 02 07 15 50  85  0.9  1.7  1.55 12.90  6.51 291 1020.4  11.7  13.6 999.0 99.0 99.00
2014 02 07 16 50 114  1.3  2.1  1.60  8.33  6.98 277 1020.7  11.7  13.6 999.0 99.0 99.00
2014 02 07 17 50 175  3.1  3.9  1.64 12.90  7.15 281 1021.3  12.6  13.6 999.0 99.0 99.00
2014 02 07 18 50 189  1.6  2.1  1.60  7.69  7.16 272 1022.3  12.9  13.7 999.0 99.0 99.00
2014 02 07 19 50 203  2.7  3.4  1.53 14.81  7.19 281 1022.3  13.0  13.7 999.0 99.0 99.00
2014 02 07 20 50 184  2.2  2.8  1.62 12.12  6.97 280 1022.0  13.2  13.8 999.0 99.0 99.00
2014 02 07 21 50 176  3.3  3.9  1.57 12.90  7.13 268 1021.5  13.1  13.9 999.0 99.0 99.00
2014 02 07 22 50 162  3.6  4.5  1.50  7.69  7.09 270 1020.9  13.0  13.9 999.0 99.0 99.00
2014 02 07 23 50 190  3.6  4.2  1.47  7.14  7.09 263 1021.0  13.1  13.9 999.0 99.0 99.00
2014 02 08 00 50 200  4.2  5.2  1.51 12.12  7.15 276 1020.7  13.0  13.9 999.0 99.0 99.00
2014 02 08 01 50 203  4.0  4.7  1.46 16.00  7.04 304 1021.0  13.0  13.8 999.0 99.0 99.00
2014 02 08 02 50 202  4.3  4.9  1.35 11.43  7.04 266 1021.7  13.0  13.8 999.0 99.0 99.00
2014 02 08 03 50 180  4.7  5.3  1.38 12.12  7.57 272 1022.0  12.9  13.8 999.0 99.0 99.00
2014 02 08 04 50 180  5.9  7.3  1.23 12.12  7.00 262 1022.1  13.2  13.8 999.0 99.0 99.00
2014 02 08 05 50 173  5.0  5.9  1.28 14.81  7.04 265 1023.0  13.2  13.8 999.0 99.0 99.00
2014 02 08 06 50 170  5.0  5.9  1.17 14.81  6.74 275 1023.1  13.3  13.8 999.0 99.0 99.00
2014 02 08 07 50 175  5.4  6.4  1.11 11.43  6.50 256 1023.3  13.3  13.7 999.0 99.0 99.00
2014 02 08 08 50 169  5.8  6.8  1.20 10.81  6.21 271 1023.3  13.0  13.7 999.0 99.0 99.00
2014 02 08 09 50 146  6.4  7.5  1.23 13.79  6.44 289 1023.1  12.9  13.7 999.0 99.0 99.00
2014 02 08 10 50 158  6.1  7.2  1.18 13.79  5.97 273 1023.1  13.0  13.7 999.0 99.0 99.00
2014 02 08 11 50 164  5.3  6.2  1.16 13.79  5.93 264 1023.0  13.1  13.7 999.0 99.0 99.00
2014 02 08 12 50 191  5.2  6.0  1.37 13.79  6.83 291 1023.3  13.0  13.7 999.0 99.0 99.00
2014 02 08 13 50 180  4.5  5.6  1.57 13.79  7.35 271 1023.5  12.8  13.7 999.0 99.0 99.00
2014 02 08 14 50 182  4.4  5.2  1.23 13.79  6.61 275 1023.8  13.0  13.7 999.0 99.0 99.00
2014 02 08 15 50 157  4.2  5.3  1.36 13.79  7.23 294 1023.8  13.1  13.7 999.0 99.0 99.00
2014 02 08 16 50 128  5.7  7.0  1.38 13.79  7.23 276 1024.5  12.2  13.6 999.0 99.0 99.00
2014 02 08 17 50 130  6.7  8.2  1.42 13.79  6.53 269 1024.2  12.2  13.6 999.0 99.0 99.00
2014 02 08 18 50 152  6.0  7.3  1.35 13.79  5.92 275 1025.3  12.7  13.7 999.0 99.0 99.00
2014 02 08 19 50 176  6.3  7.3  1.23 10.81  5.59 276 1024.9  13.1  13.7 999.0 99.0 99.00
2014 02 08 20 50 197  5.6  6.7  1.26  9.09  6.03 288 1024.2  13.4  13.8 999.0 99.0 99.00
2014 02 08 21 50 193  5.1  6.2  1.23 13.79  6.27 276 1024.2  13.3  13.9 999.0 99.0 99.00
2014 02 08 22 50 198  5.0  5.8  1.18  9.09  6.23 283 1024.3  13.4  13.9 999.0 99.0 99.00
2014 02 08 23 50 232  3.3  4.0  1.32 14.81  6.34 278 1024.8  13.4  13.9 999.0 99.0 99.00
2014 02 09 00 50 250  3.3  4.0  1.32 13.79  6.43 276 1024.9  13.4  13.9 999.0 99.0 99.00
2014 02 09 01 50 249  2.3  2.8  1.22 13.79  6.23 283 1025.1  13.5  13.9 999.0 99.0 99.00
2014 02 09 02 50 156  1.3  1.9  1.16 13.79  6.24 267 1024.8  13.5  13.9 999.0 99.0 99.00
2014 02 09 03 50 186  1.6  2.4  1.23 13.79  6.68 245 1025.0  13.5  13.9 999.0 99.0 99.00
2014 02 09 04 50 193  1.1  1.6  1.16  9.09  6.88 278 1024.5  13.5  13.9 999.0 99.0 99.00
2014 02 09 05 50 238  1.4  2.0  1.24  9.09  7.32 289 1024.8  13.5  13.9 999.0 99.0 99.00
2014 02 09 06 50 274  2.0  2.8  1.23  8.33  7.37 281 1025.4  13.6  13.9 999.0 99.0 99.00
2014 02 09 07 50 235  1.3  1.7  1.23  9.09  7.28 304 1025.0  13.6  13.9 999.0 99.0 99.00
2014 02 09 08 50 287  1.2  1.5  1.39  8.33  7.31 296 1024.9  13.6  13.9 999.0 99.0 99.00
2014 02 09 09 50 271  0.9  2.2  1.40  7.69  7.36 285 1024.9  13.6  13.8 999.0 99.0 99.00
2014 02 09 10 50 274  1.3  1.8  1.34  7.69  6.99 297 1024.8  13.6  13.8 999.0 99.0 99.00
2014 02 09 11 50 146  0.3  0.8  1.52  8.33  7.16 284 1023.9  13.5  13.8 999.0 99.0 99.00
2014 02 09 12 50 180  0.0  0.5  1.47  9.09  6.91 291 1023.5  13.5  13.8 999.0 99.0 99.00
2014 02 09 13 50 180  0.1  0.7  1.53  7.69  6.92 288 1023.4  13.4  13.8 999.0 99.0 99.00
2014 02 09 14 50 258  0.3  1.1  1.53  9.09  7.09 289 1024.1  13.5  13.8 999.0 99.0 99.00
2014 02 09 15 50 180  0.0  0.4  1.38  9.09  6.89 292 1024.1  13.4  13.8 999.0 99.0 99.00
2014 02 09 16 50  55  1.2  1.8  1.45  8.33  6.88 288 1024.5  13.6  13.8 999.0 99.0 99.00
2014 02 09 17 50 203  0.7  1.3  1.41  9.09  7.05 290 1024.6  13.7  13.9 999.0 99.0 99.00
2014 02 09 18 50 206  1.2  1.8  1.38  8.33  7.44 281 1024.7  14.3  14.0 999.0 99.0 99.00
2014 02 09 19 50 263  2.3  2.9  1.24  9.09  7.22 283 1024.3  14.4  14.2 999.0 99.0 99.00
2014 02 09 20 50 308  0.3  1.1  1.23  9.09  7.54 283 1023.1  14.9  14.5 999.0 99.0 99.00
2014 02 09 21 50 284  2.1  3.2  1.34  7.69  7.41 270 1022.7  14.7  14.9 999.0 99.0 99.00
2014 02 09 22 50 280  2.8  3.5  1.35  9.09  7.52 284 1022.1  14.6  14.9 999.0 99.0 99.00
2014 02 09 23 50 299  4.3  5.0  1.29  9.09  7.47 296 1022.4  14.2  14.6 999.0 99.0 99.00
2014 02 10 00 50 318  3.4  4.4  1.38  9.09  7.52 290 1022.6  14.1  14.4 999.0 99.0 99.00
2014 02 10 01 50 327  4.5  6.0  1.48  8.33  7.65 294 1022.7  14.1  14.3 999.0 99.0 99.00
2014 02 10 02 50 330  3.2  3.8  1.40  9.09  7.34 297 1022.9  14.1  14.2 999.0 99.0 99.00
2014 02 10 03 50 269  1.3  1.9  1.36  9.09  7.46 290 1022.6  14.0  14.2 999.0 99.0 99.00
2014 02 10 04 50 321  2.3  2.8  1.39  9.09  7.45 298 1023.4  13.8  14.2 999.0 99.0 99.00
2014 02 10 05 50   1  1.4  1.7  1.40  8.33  7.75 284 1023.2  13.7  14.1 999.0 99.0 99.00
2014 02 10 06 50 114  0.9  1.5  1.46  9.09  7.71 286 1022.8  13.6  14.0 999.0 99.0 99.00
2014 02 10 07 50 274  1.4  2.1  1.53  8.33  7.91 277 1022.9  13.7  14.0 999.0 99.0 99.00
2014 02 10 08 50 256  1.1  1.7  1.58  9.09  7.73 291 1022.7  13.6  14.0 999.0 99.0 99.00
2014 02 10 09 50 242  2.2  2.7  1.44  8.33  7.42 284 1022.7  13.7  13.9 999.0 99.0 99.00
2014 02 10 10 50 293  3.3  4.1  1.29  9.09  7.16 283 1022.4  13.8  13.9 999.0 99.0 99.00
2014 02 10 11 50 306  6.2  7.6  1.51  8.33  7.30 298 1022.0  13.6  13.9 999.0 99.0 99.00
2014 02 10 12 50 315  5.8  6.8  1.47  8.33  6.42 288 1022.2  13.2  13.9 999.0 99.0 99.00
2014 02 10 13 50 330  6.2  7.3  1.54  8.33  6.33 291 1022.8  13.1  13.8 999.0 99.0 99.00
2014 02 10 14 50 315  8.0  9.4  1.55 11.43  5.97 292 1023.0  12.6  13.8 999.0 99.0 99.00
2014 02 10 15 50 319  8.0  9.4 99.00 99.00 99.00 999 1023.8  12.6  13.8 999.0 99.0 99.00
2014 02 10 16 50 323  7.7  8.8  1.72 10.81  5.74 300 1024.5  12.8  13.8 999.0 99.0 99.00
2014 02 10 17 50 325  8.3  9.6  1.61  9.09  5.49 303 1024.6  12.5  13.8 999.0 99.0 99.00
2014 02 10 18 50 322  7.4  9.0  1.60 10.81  5.74 306 1024.4  13.0  13.8 999.0 99.0 99.00
2014 02 10 19 50 325  8.9 10.6  1.66 10.00  5.63 300 1024.0  12.3  13.8 999.0 99.0 99.00
2014 02 10 20 50 322 10.6 12.6  1.76 10.00  5.36 309 1023.2  12.4  13.9 999.0 99.0 99.00
2014 02 10 21 50 316  9.6 11.5  1.89 10.00  5.38 311 1022.5  12.5  13.9 999.0 99.0 99.00
2014 02 10 22 50 319 10.9 12.7  1.95 10.00  5.29 310 1022.1  12.3  13.9 999.0 99.0 99.00
2014 02 10 23 50 321 11.1 13.6  2.06 10.00  5.34 306 1021.7  12.6  13.9 999.0 99.0 99.00
2014 02 11 00 50 328  9.9 12.0  2.14  9.09  5.44 310 1021.6  12.3  13.9 999.0 99.0 99.00
2014 02 11 01 50 327  8.5 10.2  2.15  5.88  5.48 317 1022.2  12.3  13.8 999.0 99.0 99.00
2014 02 11 02 50 323 10.0 11.8  2.06  9.09  5.63 299 1021.6  12.6  13.8 999.0 99.0 99.00
2014 02 11 03 50 328  8.1 10.0  2.20  6.67  5.65 305 1022.1  13.0  13.8 999.0 99.0 99.00
2014 02 11 04 50 335  8.3 10.3  2.23  6.67  5.76 301 1022.4  13.2  13.8 999.0 99.0 99.00
2014 02 11 05 50 340  6.9  7.9  2.21  9.09  5.85 292 1022.5  13.3  13.8 999.0 99.0 99.00
2014 02 11 06 50 333  7.1  8.3  1.96  7.69  5.92 294 1022.8  13.3  13.8 999.0 99.0 99.00
2014 02 11 07 50 334  6.8  7.8  1.92  7.14  5.85 291 1022.9  13.2  13.8 999.0 99.0 99.00
2014 02 11 08 50 332  6.3  7.3  1.94  7.69  6.04 300 1023.0  11.8  13.8 999.0 99.0 99.00
2014 02 11 09 50 329  6.7  7.7  2.08 10.00  6.28 306 1022.2  11.9  13.8 999.0 99.0 99.00
2014 02 11 10 50 327  8.4  9.7  1.84  9.09  5.72 292 1021.8  12.7  13.8 999.0 99.0 99.00
2014 02 11 11 50 333  8.7 10.2  1.77  6.25  5.59 302 1021.6  11.8  13.8 999.0 99.0 99.00
2014 02 11 12 50 334  8.7 10.4  1.79  6.25  5.46 319 1021.5  11.7  13.8 999.0 99.0 99.00
