#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 03 11 23 50 286 10.6 12.5  2.90 12.12  6.57 295 1015.3  13.9  14.0 999.0 99.0 99.00
2016 03 12 00 50 291  9.6 12.5  3.13  7.69  6.67 263 1015.9  14.0  14.0 999.0 99.0 99.00
2016 03 12 01 50 296  9.1 10.8  3.23 12.12  6.75 291 1016.8  13.7  14.0 999.0 99.0 99.00
2016 03 12 02 50 290  9.8 12.2  3.66  9.09  7.37 266 1017.1  13.8  14.0 999.0 99.0 99.00
2016 03 12 03 50 295  9.8 11.7  3.65 10.00  7.33 288 1018.1  13.5  14.0 999.0 99.0 99.00
2016 03 12 04 50 293  8.4 10.2  3.66 10.00  7.53 279 1018.5  13.5  14.0 999.0 99.0 99.00
2016 03 12 05 50 298  8.0  9.8  3.72 11.43  7.94 295 1019.3  13.4  14.0 999.0 99.0 99.00
2016 03 12 06 50 295  8.8 10.7  4.07 11.43  8.05 301 1019.8  13.6  14.0 999.0 99.0 99.00
2016 03 12 07 50 298  7.9 10.4  4.77 12.12  9.06 289 1020.1  13.1  13.9 999.0 99.0 99.00
2016 03 12 08 50 322  6.6  8.8  5.78 12.90  9.74 290 1020.4  13.2  13.9 999.0 99.0 99.00
2016 03 12 09 50 316  6.8  8.9  5.47 12.90  9.87 301 1020.7  13.3  13.9 999.0 99.0 99.00
2016 03 12 10 50 318  6.0  8.0  5.62 12.90  9.70 297 1020.8  13.3  13.8 999.0 99.0 99.00
2016 03 12 11 50 319  5.2  7.2  4.71 12.90  9.39 288 1020.9  13.1  13.8 999.0 99.0 99.00
2016 03 12 12 50 337  6.6  9.2  4.28 12.12  8.96 283 1020.9  13.0  13.8 999.0 99.0 99.00
2016 03 12 13 50 345  3.7  4.8  4.64 12.12  9.30 289 1021.6  12.8  13.8 999.0 99.0 99.00
2016 03 12 14 50 351  3.2  5.4  3.73 12.90  8.35 291 1022.3  13.0  13.8 999.0 99.0 99.00
2016 03 12 15 50 338  1.9  3.4  3.98 10.81  8.78 297 1022.5  13.2  13.8 999.0 99.0 99.00
2016 03 12 16 50  41  2.6  4.6  3.88 10.81  8.44 293 1023.2  13.1  13.9 999.0 99.0 99.00
2016 03 12 17 50  17  1.7  3.0  4.23 11.43  8.84 289 1024.0  12.9  14.0 999.0 99.0 99.00
2016 03 12 18 50   6  1.8  2.7  3.68 10.81  8.24 293 1024.2  12.9  14.2 999.0 99.0 99.00
2016 03 12 19 50  64  1.2  2.5  3.43 11.43  8.18 301 1023.8  13.1  14.3 999.0 99.0 99.00
2016 03 12 20 50 343  1.7  3.1  3.18 10.81  7.99 287 1023.7  13.3  14.6 999.0 99.0 99.00
2016 03 12 21 50   5  1.8  2.6  3.29 10.81  8.31 283 1023.3  13.3  14.6 999.0 99.0 99.00
2016 03 12 22 50 309  0.9  2.1  3.17 11.43  8.22 290 1022.7  13.9  14.8 999.0 99.0 99.00
2016 03 12 23 50 299  2.9  4.1  3.15 11.43  8.47 285 1022.9  14.1  15.0 999.0 99.0 99.00
2016 03 13 00 50 302  3.0  4.4  2.76 12.12  8.17 273 1022.9  14.3  15.2 999.0 99.0 99.00
2016 03 13 01 50 311  2.6  3.6  3.13 12.12  8.53 274 1023.1  13.9  15.1 999.0 99.0 99.00
2016 03 13 02 50 348  1.0  1.9  2.93 12.12  8.83 291 1023.3  13.7  15.0 999.0 99.0 99.00
2016 03 13 03 50 297  1.5  2.9  3.29 11.43  8.85 291 1023.7  13.7  14.8 999.0 99.0 99.00
2016 03 13 04 50 280  2.1  3.5  2.98 12.12  8.92 290 1023.7  13.9  14.6 999.0 99.0 99.00
2016 03 13 05 50 253  2.1  3.4  2.73 10.81  8.92 291 1023.2  13.9  14.4 999.0 99.0 99.00
2016 03 13 06 50 238  2.8  3.6  2.88 12.90  9.11 278 1022.9  13.8  14.3 999.0 99.0 99.00
2016 03 13 07 50 240  2.6  3.7  2.74 12.12  9.00 285 1022.8  13.9  14.2 999.0 99.0 99.00
2016 03 13 08 50 221  1.6  2.5  2.98 12.90  9.39 281 1022.9  13.8  14.3 999.0 99.0 99.00
2016 03 13 09 50 112  0.7  2.2  3.14 12.12  9.61 280 1022.8  13.6  14.1 999.0 99.0 99.00
2016 03 13 10 50 113  2.2  4.2  3.32 12.12  9.34 282 1022.0  13.6  14.1 999.0 99.0 99.00
2016 03 13 11 50 152  2.9  3.9  2.93 12.12  9.16 281 1021.6  13.5  14.2 999.0 99.0 99.00
2016 03 13 12 50 156  2.1  3.6  3.04 12.12  9.06 283 1021.5  13.8  14.2 999.0 99.0 99.00
2016 03 13 13 50 152  3.2  4.4  3.19 12.90  9.37 286 1021.8  13.5  14.2 999.0 99.0 99.00
2016 03 13 14 50 185  2.3  3.4  3.10 12.90  9.06 290 1022.0  14.1  14.2 999.0 99.0 99.00
2016 03 13 15 50 183  1.7  3.0  2.99 12.90  8.92 300 1022.0  13.9  14.2 999.0 99.0 99.00
2016 03 13 16 50 188  3.3  4.5  3.01 12.90  8.91 291 1022.3  14.3  14.2 999.0 99.0 99.00
2016 03 13 17 50 223  3.6  4.7  3.73 12.90 10.13 295 1022.7  14.3  14.2 999.0 99.0 99.00
2016 03 13 18 50 218  4.8  6.1  3.29 13.79  9.40 286 1022.2  14.3  14.3 999.0 99.0 99.00
2016 03 13 19 50 217  4.9  5.9  3.65 13.79 10.06 286 1021.7  14.4  14.4 999.0 99.0 99.00
2016 03 13 20 50 221  4.7  5.6  3.69 13.79 10.11 289 1021.4  14.5  14.5 999.0 99.0 99.00
2016 03 13 21 50 221  5.4  6.5  4.13 11.43 10.33 302 1020.6  14.6  14.6 999.0 99.0 99.00
2016 03 13 22 50 223  4.9  5.7  3.87 12.90 10.39 293 1020.4  14.6  14.6 999.0 99.0 99.00
2016 03 13 23 50 233  4.4  5.8  4.39 13.79 10.83 286 1020.6  14.6  14.5 999.0 99.0 99.00
2016 03 14 00 50 225  5.1  6.6  3.97 13.79 11.20 298 1020.2  14.5  14.5 999.0 99.0 99.00
2016 03 14 01 50 230  4.7  5.9  4.30 21.05 11.57 303 1020.2  14.6  14.4 999.0 99.0 99.00
2016 03 14 02 50 232  3.7  4.6  4.52 19.05 11.65 298 1020.5  14.5  14.4 999.0 99.0 99.00
2016 03 14 03 50 222  3.4  4.1  4.59 19.05 11.84 317 1020.8  14.5  14.3 999.0 99.0 99.00
2016 03 14 04 50 233  3.5  4.7  4.56 19.05 12.03 313 1021.0  14.5  14.3 999.0 99.0 99.00
2016 03 14 05 50 229  3.8  4.6  4.78 19.05 12.49 309 1020.9  14.5  14.2 999.0 99.0 99.00
2016 03 14 06 50 241  4.0  5.4  4.99 19.05 12.64 320 1020.8  14.4  14.2 999.0 99.0 99.00
2016 03 14 07 50 254  5.3  7.3  4.81 17.39 12.08 304 1020.7  14.2  14.2 999.0 99.0 99.00
2016 03 14 08 50 268  5.2  7.2  5.67 17.39 13.05 297 1020.7  14.4  14.2 999.0 99.0 99.00
2016 03 14 09 50 268  4.6  7.0  6.24 17.39 13.07 304 1020.7  14.3  14.2 999.0 99.0 99.00
2016 03 14 10 50 291  4.4  5.8  5.39 17.39 12.62 303 1020.3  14.1  14.2 999.0 99.0 99.00
2016 03 14 11 50 282  3.7  5.3  5.79 17.39 12.91 298 1020.3  14.1  14.2 999.0 99.0 99.00
2016 03 14 12 50 315  6.7  8.8  4.65 17.39 12.18 300 1020.6  14.3  14.2 999.0 99.0 99.00
2016 03 14 13 50 337  6.1  7.5  4.34 14.81 11.03 297 1021.1  14.2  14.1 999.0 99.0 99.00
2016 03 14 14 50 338  7.0  9.2  5.19 16.00 11.82 309 1021.8  14.1  14.1 999.0 99.0 99.00
2016 03 14 15 50 324  6.1  8.3  4.83 16.00 11.15 303 1022.2  14.0  14.1 999.0 99.0 99.00
2016 03 14 16 50 324  7.5 10.2  5.06 17.39 11.13 316 1022.9  14.0  14.0 999.0 99.0 99.00
2016 03 14 17 50 334  7.5  9.4  5.37 17.39 11.42 306 1023.4  14.0  14.1 999.0 99.0 99.00
2016 03 14 18 50 324  8.3 10.6  6.15 17.39 11.91 305 1023.2  14.1  14.1 999.0 99.0 99.00
2016 03 14 19 50 325  8.2 10.0  4.91 17.39 10.52 311 1023.2  14.2  14.3 999.0 99.0 99.00
2016 03 14 20 50 327  9.2 11.8  5.06 17.39 10.92 305 1022.7  14.2  14.3 999.0 99.0 99.00
2016 03 14 21 50 324  9.5 11.8  4.98 17.39 10.89 311 1022.2  14.3  14.3 999.0 99.0 99.00
2016 03 14 22 50 319  9.0 11.5  5.32 16.00 10.76 315 1021.9  14.2  14.3 999.0 99.0 99.00
2016 03 14 23 50 320 10.6 12.8  4.75 16.00 10.21 307 1021.8  14.0  14.3 999.0 99.0 99.00
2016 03 15 00 50 324 10.3 13.6  4.83 17.39 10.38 301 1021.5  13.9  14.2 999.0 99.0 99.00
2016 03 15 01 50 329 10.1 12.8  5.35 16.00 10.53 309 1021.9  14.1  14.2 999.0 99.0 99.00
2016 03 15 02 50 327 10.8 13.3  4.76 14.81  9.98 300 1022.2  14.0  14.1 999.0 99.0 99.00
2016 03 15 03 50 333 10.2 12.3  4.53 14.81  9.25 294 1022.3  13.9  14.0 999.0 99.0 99.00
2016 03 15 04 50 332 10.3 12.6  4.64 16.00  9.63 298 1022.5  13.9  14.0 999.0 99.0 99.00
2016 03 15 05 50 339  9.6 12.0  4.42 14.81  9.33 308 1022.8  13.9  14.0 999.0 99.0 99.00
2016 03 15 06 50 341  7.6  9.2  4.24 14.81  9.34 318 1022.7  13.9  14.0 999.0 99.0 99.00
2016 03 15 07 50 345  7.1  8.9  4.17 16.00  9.48 310 1022.6  13.9  13.9 999.0 99.0 99.00
2016 03 15 08 50 344  7.5  9.2  4.39 14.81  9.78 305 1022.3  13.7  13.9 999.0 99.0 99.00
2016 03 15 09 50 347  9.0 11.4  4.64 13.79 10.01 312 1021.9  13.8  13.9 999.0 99.0 99.00
2016 03 15 10 50 353  9.6 11.4  4.32 14.81  9.76 300 1021.0  13.4  13.8 999.0 99.0 99.00
2016 03 15 11 50 343  9.7 12.2  4.16 14.81  9.31 303 1020.7  13.3  13.8 999.0 99.0 99.00
2016 03 15 12 50 351 10.4 12.2  4.32 12.90  9.57 310 1020.7  13.1  13.8 999.0 99.0 99.00
2016 03 15 13 50 351 10.4 12.3  4.25 13.79  9.32 303 1020.7  12.9  13.9 999.0 99.0 99.00
2016 03 15 14 50 360 10.2 12.4  4.13 13.79  9.06 300 1020.9  12.9  13.9 999.0 99.0 99.00
2016 03 15 15 50 359 10.6 12.6  3.83 14.81  8.73 311 1021.3  12.9  13.9 999.0 99.0 99.00
2016 03 15 16 50 357 10.1 12.4  3.81 14.81  8.47 306 1021.7  13.0  14.0 999.0 99.0 99.00
2016 03 15 17 50   2 10.1 12.2  3.59 13.79  8.49 308 1021.7  13.6  14.0 999.0 99.0 99.00
2016 03 15 18 50 354  9.2 10.6  3.41 14.81  8.01 306 1021.6  13.9  13.9 999.0 99.0 99.00
2016 03 15 19 50 330  9.6 11.8  3.71 14.81  8.70 315 1020.9  14.2  13.8 999.0 99.0 99.00
2016 03 15 20 50 323 10.0 11.9  3.60 14.81  8.44 309 1019.9  13.9  13.8 999.0 99.0 99.00
2016 03 15 21 50 322  9.7 12.0  4.05 13.79  9.06 310 1019.1  14.1  13.7 999.0 99.0 99.00
2016 03 15 22 50 322 10.5 12.5  3.06 13.79  8.20 311 1018.4  14.0  13.7 999.0 99.0 99.00
2016 03 15 23 50 326 10.6 13.1  3.75 13.79  8.33 305 1017.9  14.0  13.7 999.0 99.0 99.00
2016 03 16 00 50 330 11.5 14.1  3.57 13.79  8.07 315 1017.6  14.1  13.7 999.0 99.0 99.00
2016 03 16 01 50 332  9.8 11.6  4.08 13.79  8.67 306 1017.7  14.1  13.7 999.0 99.0 99.00
2016 03 16 02 50 335  9.6 12.2  3.67 13.79  8.01 303 1017.9  14.1  13.7 999.0 99.0 99.00
2016 03 16 03 50 337  9.4 11.0  3.42 12.90  8.02 311 1018.1  14.0  13.6 999.0 99.0 99.00
2016 03 16 04 50 336  8.3  9.7  3.54 13.79  8.48 318 1017.9  14.2  13.6 999.0 99.0 99.00
2016 03 16 05 50 339  7.1  8.5  3.81 12.12  8.71 313 1018.1  14.7  13.6 999.0 99.0 99.00
2016 03 16 06 50   1  7.8  8.9  3.61 11.43  8.49 310 1017.9  15.2  13.6 999.0 99.0 99.00
2016 03 16 07 50 358  9.0 10.3  3.53 12.90  8.50 306 1017.7  15.3  13.6 999.0 99.0 99.00
2016 03 16 08 50 357 10.0 12.1  4.13 12.90  9.02 307 1017.5  14.8  13.6 999.0 99.0 99.00
2016 03 16 09 50 360  9.3 11.0  3.60 12.12  8.09 310 1017.2  14.7  13.6 999.0 99.0 99.00
2016 03 16 10 50 353  7.5  9.0  3.89 12.90  8.74 314 1016.7  14.4  13.5 999.0 99.0 99.00
2016 03 16 11 50 359  8.7 10.3  3.77 13.79  8.59 320 1016.2  14.4  13.5 999.0 99.0 99.00
2016 03 16 12 50 358  8.0  9.4  3.40 12.12  8.48 318 1016.3  14.4  13.4 999.0 99.0 99.00
2016 03 16 13 50   1  7.5  8.9  3.60 13.79  8.67 307 1016.3  14.5  13.4 999.0 99.0 99.00
2016 03 16 14 50 357  7.2  8.6  2.93 13.79  8.09 308 1016.7  14.5  13.4 999.0 99.0 99.00
2016 03 16 15 50 359  8.1  9.7  2.89 12.90  8.37 307 1016.9  14.5  13.5 999.0 99.0 99.00
2016 03 16 16 50 355  6.7  7.6  2.99 13.79  8.19 308 1017.0  14.8  13.7 999.0 99.0 99.00
2016 03 16 17 50 351  7.8  9.0  2.97 12.90  8.21 307 1017.0  14.9  13.9 999.0 99.0 99.00
2016 03 16 18 50 343  8.3  9.8  2.89 12.12  7.81 310 1016.5  15.3  14.0 999.0 99.0 99.00
2016 03 16 19 50 322  7.9  9.3  2.91 13.79  7.87 307 1016.1  15.2  14.0 999.0 99.0 99.00
2016 03 16 20 50 321  8.2  9.7  2.89 13.79  7.93 309 1015.3  15.0  14.1 999.0 99.0 99.00
2016 03 16 21 50 320  7.6  8.9  3.07 12.90  8.29 312 1014.6  15.2  14.1 999.0 99.0 99.00
2016 03 16 22 50 319  6.9  8.1  2.80 13.79  8.22 315 1014.0  15.4  14.2 999.0 99.0 99.00
2016 03 16 23 50 318  7.6  9.0  2.86 12.12  8.06 304 1013.5  14.9  14.1 999.0 99.0 99.00
2016 03 17 00 50 324  7.6  9.3  2.77 12.12  7.88 313 1013.1  14.7  14.1 999.0 99.0 99.00
2016 03 17 01 50 331  7.2  8.4  2.97 12.90  7.97 311 1012.9  14.6  14.1 999.0 99.0 99.00
2016 03 17 02 50 329  6.9  8.6  2.72 12.12  7.73 300 1012.9  14.5  14.0 999.0 99.0 99.00
2016 03 17 03 50 333  5.9  7.1  2.74 12.12  7.51 299 1013.4  14.4  14.0 999.0 99.0 99.00
2016 03 17 04 50 333  5.6  7.0  2.64 12.90  7.83 289 1013.7  14.3  13.9 999.0 99.0 99.00
2016 03 17 05 50 332  4.8  5.8  2.65 12.90  8.18 304 1014.0  14.4  13.9 999.0 99.0 99.00
2016 03 17 06 50 332  4.2  5.5  2.54 12.90  8.11 314 1013.8  14.5  13.8 999.0 99.0 99.00
2016 03 17 07 50 340  3.5  4.4  2.35 12.12  8.35 306 1013.4  14.5  13.8 999.0 99.0 99.00
2016 03 17 08 50 338  3.3  4.1  2.33 12.90  8.38 313 1013.0  14.6  13.7 999.0 99.0 99.00
2016 03 17 09 50 343  2.5  3.4  2.65 12.90  8.63 308 1012.6  14.6  13.7 999.0 99.0 99.00
2016 03 17 10 50 324  3.0  4.0  2.75 12.90  8.77 309 1011.9  14.4  13.7 999.0 99.0 99.00
2016 03 17 11 50 339  1.7  2.6  2.46 12.90  8.23 310 1011.7  14.7  13.7 999.0 99.0 99.00
2016 03 17 12 50  19  1.9  2.5  2.50 12.90  8.33 311 1011.6  14.5  13.7 999.0 99.0 99.00
2016 03 17 13 50  36  1.7  2.3  2.58 12.90  8.82 308 1011.7  14.7  13.6 999.0 99.0 99.00
2016 03 17 14 50  27  1.5  2.2  2.40 12.12  8.25 314 1012.0  14.9  13.6 999.0 99.0 99.00
2016 03 17 15 50  39  1.9  2.6  2.38 12.12  8.15 315 1012.5  14.8  13.6 999.0 99.0 99.00
2016 03 17 16 50  83  1.2  2.1  2.18 12.90  7.49 308 1013.1  14.9  13.6 999.0 99.0 99.00
2016 03 17 17 50 274  1.7  2.4  2.26 12.12  7.72 314 1013.5  14.8  13.9 999.0 99.0 99.00
2016 03 17 18 50 298  2.2  3.0  2.34 12.12  7.83 303 1013.7  15.2  14.4 999.0 99.0 99.00
2016 03 17 19 50 321  2.7  3.6  2.24 10.81  7.70 320 1013.6  15.2  14.8 999.0 99.0 99.00
2016 03 17 20 50 303  4.8  5.9  2.14 12.12  7.76 305 1013.7  15.0  15.0 999.0 99.0 99.00
2016 03 17 21 50 315  4.9  6.0  2.32 11.43  7.87 304 1013.2  14.7  15.1 999.0 99.0 99.00
2016 03 17 22 50 328  5.0  5.8  2.43 11.43  8.14 302 1012.9  14.7  15.0 999.0 99.0 99.00
2016 03 17 23 50 321  5.2  6.2  2.00 11.43  7.14 312 1012.6  14.7  14.9 999.0 99.0 99.00
2016 03 18 00 50 321  5.2  6.4  2.28 11.43  7.83 309 1012.4  14.5  14.8 999.0 99.0 99.00
2016 03 18 01 50 306  5.5  6.4  1.96 12.12  7.49 308 1012.7  14.5  14.7 999.0 99.0 99.00
2016 03 18 02 50 311  6.9  8.1  1.97 10.81  7.55 298 1013.0  14.2  14.6 999.0 99.0 99.00
2016 03 18 03 50 316  7.2  8.3  2.11 11.43  7.19 317 1013.4  12.4  14.4 999.0 99.0 99.00
2016 03 18 04 50 314  6.9  8.7  1.90 11.43  6.92 302 1014.1  12.0  14.4 999.0 99.0 99.00
2016 03 18 05 50 328  7.3  9.0  1.98 12.12  7.15 312 1014.4  12.1  14.3 999.0 99.0 99.00
2016 03 18 06 50 330  7.0  8.9  1.81 10.81  6.58 306 1014.6  12.2  14.1 999.0 99.0 99.00
2016 03 18 07 50 329  6.4  8.6  1.74 11.43  6.48 309 1014.5  12.2  14.1 999.0 99.0 99.00
2016 03 18 08 50 328  6.1  7.9  1.74 10.81  6.92 296 1014.6  12.1  14.0 999.0 99.0 99.00
2016 03 18 09 50 342  6.2  8.2  1.64 11.43  6.31 304 1014.4  12.0  13.9 999.0 99.0 99.00
2016 03 18 10 50 342  6.1  7.5  1.72 11.43  6.59 317 1013.8  12.1  13.9 999.0 99.0 99.00
2016 03 18 11 50 335  5.2  7.6  1.80 11.43  6.87 297 1013.6  11.9  13.9 999.0 99.0 99.00
2016 03 18 12 50 318  6.3  7.6  1.66 11.43  6.53 303 1013.9  12.0  13.9 999.0 99.0 99.00
2016 03 18 13 50 326  5.8  7.1  1.77 10.81  6.44 304 1014.1  12.3  13.8 999.0 99.0 99.00
2016 03 18 14 50 342  6.9  8.1  1.81 11.43  6.66 328 1014.7  12.6  13.8 999.0 99.0 99.00
2016 03 18 15 50 343  5.9  7.3  1.63 11.43  6.06 318 1015.4  12.6  13.8 999.0 99.0 99.00
2016 03 18 16 50 330  6.0  7.5  1.55 10.81  5.99 309 1016.2  12.7  13.8 999.0 99.0 99.00
2016 03 18 17 50 329  5.8  7.4  1.69 10.00  6.11 316 1016.5  12.8  13.9 999.0 99.0 99.00
2016 03 18 18 50 335  6.0  7.2  1.59  9.09  5.97 297 1016.9  13.0  13.9 999.0 99.0 99.00
2016 03 18 19 50 316  5.6  7.2  1.59 10.81  5.98 315 1017.2  13.2  14.0 999.0 99.0 99.00
2016 03 18 20 50 318  6.8  8.0  1.55 10.00  5.92 326 1016.8  13.4  14.1 999.0 99.0 99.00
2016 03 18 21 50 327  6.3  7.5  1.59 10.81  5.87 311 1016.3  13.1  14.1 999.0 99.0 99.00
2016 03 18 22 50 326  5.2  6.2  1.53  9.09  5.69 314 1016.1  13.1  14.2 999.0 99.0 99.00
2016 03 18 23 50 324  7.2  8.6  1.52 10.00  5.58 316 1015.6  13.0  14.2 999.0 99.0 99.00
2016 03 19 00 50 311  6.9  8.7  1.49 10.00  5.46 308 1015.4  12.9  14.2 999.0 99.0 99.00
2016 03 19 01 50 317  8.2 10.0  1.51 10.00  5.53 305 1015.5  12.6  14.2 999.0 99.0 99.00
2016 03 19 02 50 321  8.3 10.2  1.45 10.81  5.12 316 1015.7  12.9  14.2 999.0 99.0 99.00
2016 03 19 03 50 325  8.4 10.6  1.42 10.00  5.16 311 1016.2  12.7  14.2 999.0 99.0 99.00
2016 03 19 04 50 332  8.1  9.4  1.47 11.43  5.22  23 1016.8  12.6  14.1 999.0 99.0 99.00
2016 03 19 05 50 339  7.4  9.2  1.39  5.26  5.04 312 1017.0  12.6  14.1 999.0 99.0 99.00
2016 03 19 06 50 337  6.4  8.0  1.35 16.00  5.29 258 1016.9  12.6  14.1 999.0 99.0 99.00
2016 03 19 07 50 324  6.4  7.6  1.33  5.88  5.19 312 1017.0  12.4  14.1 999.0 99.0 99.00
2016 03 19 08 50 326  6.4  8.2  1.31  5.88  5.14 315 1017.2  12.4  14.0 999.0 99.0 99.00
2016 03 19 09 50 331  6.4  8.4  1.37 14.81  5.57 255 1017.0  12.4  13.9 999.0 99.0 99.00
2016 03 19 10 50 326  6.4  8.2  1.31 13.79  5.43 226 1016.9  12.4  13.9 999.0 99.0 99.00
2016 03 19 11 50 324  6.1  7.6  1.33 16.00  5.53 227 1016.8  12.2  13.8 999.0 99.0 99.00
2016 03 19 12 50 344  6.4  7.6  1.39 16.00  5.50 279 1016.9  12.3  13.8 999.0 99.0 99.00
2016 03 19 13 50 331  6.3  8.0  1.31 16.00  5.53 285 1017.1  12.1  13.7 999.0 99.0 99.00
2016 03 19 14 50 334  5.7  7.2  1.33 16.00  5.84 262 1017.7  12.0  13.7 999.0 99.0 99.00
2016 03 19 15 50 319  6.2  7.7  1.32 16.00  5.75 310 1018.2  12.3  13.7 999.0 99.0 99.00
2016 03 19 16 50 338  5.7  8.0  1.25 14.81  5.56 240 1018.9  12.5  13.8 999.0 99.0 99.00
2016 03 19 17 50 336  5.0  7.4  1.40 14.81  6.13 271 1019.1  12.6  13.9 999.0 99.0 99.00
2016 03 19 18 50 335  5.4  7.3  1.37 14.81  6.28 295 1019.1  12.7  14.0 999.0 99.0 99.00
2016 03 19 19 50 327  5.1  6.7  1.49 16.00  7.06 326 1019.0  13.0  14.1 999.0 99.0 99.00
2016 03 19 20 50 335  4.7  6.0  1.45 16.00  6.90 262 1018.4  12.9  14.2 999.0 99.0 99.00
2016 03 19 21 50 320  6.7  8.1  1.78 14.81  8.48 292 1018.3  12.9  14.3 999.0 99.0 99.00
2016 03 19 22 50 322  6.9  8.1  1.88 14.81  8.43 295 1017.9  13.1  14.3 999.0 99.0 99.00
2016 03 19 23 50 332  5.7  6.9  1.90 13.79  8.23 297 1017.3  13.5  14.3 999.0 99.0 99.00
2016 03 20 00 50 331  4.5  5.5  1.91 14.81  9.18 301 1016.9  14.0  14.3 999.0 99.0 99.00
2016 03 20 01 50 335  4.1  5.2  1.93 14.81  9.35 287 1016.8  14.0  14.3 999.0 99.0 99.00
2016 03 20 02 50 326  4.8  6.1  2.47 13.79 11.23 284 1016.8  14.0  14.2 999.0 99.0 99.00
2016 03 20 03 50 324  6.5  8.0  2.17 13.79 10.14 295 1017.2  13.0  14.2 999.0 99.0 99.00
2016 03 20 04 50 335  5.3  6.8  2.34 13.79  9.80 298 1017.8  12.7  14.1 999.0 99.0 99.00
2016 03 20 05 50 344  4.9  5.9  2.44 13.79  9.99 301 1018.1  12.6  14.1 999.0 99.0 99.00
2016 03 20 06 50 334  4.0  5.3  2.21 14.81 10.11 296 1018.2  12.7  14.0 999.0 99.0 99.00
2016 03 20 07 50 314  4.4  5.5  2.30 14.81 10.71 285 1018.4  12.7  14.0 999.0 99.0 99.00
2016 03 20 08 50 328  3.9  5.0  2.62 13.79 10.86 296 1018.6  12.7  14.1 999.0 99.0 99.00
2016 03 20 09 50 332  5.2  6.4  2.18 13.79 10.47 309 1018.5  12.2  14.0 999.0 99.0 99.00
2016 03 20 10 50 330  4.7  6.4  2.66 13.79 11.15 301 1018.2  12.2  14.0 999.0 99.0 99.00
2016 03 20 11 50 349  4.8  5.9  2.39 13.79 10.67 287 1018.2  13.0  14.0 999.0 99.0 99.00
2016 03 20 12 50   1  3.8  4.9  2.39 14.81 10.98 297 1018.5  13.0  13.9 999.0 99.0 99.00
2016 03 20 13 50  32  2.7  3.6  2.49 13.79 10.95 297 1018.8  12.7  13.9 999.0 99.0 99.00
2016 03 20 14 50  16  2.5  3.4  2.18 13.79 10.53 295 1019.0  12.1  13.9 999.0 99.0 99.00
2016 03 20 15 50  12  1.5  2.2  2.30 13.79 10.64 302 1019.7  11.6  13.9 999.0 99.0 99.00
2016 03 20 16 50  30  1.5  2.2  2.07 13.79 10.51 296 1019.8  11.5  13.9 999.0 99.0 99.00
2016 03 20 17 50 283  0.2  0.7  2.37 13.79 11.26 299 1020.2  11.8  14.1 999.0 99.0 99.00
2016 03 20 18 50 323  1.1  2.7  1.95 13.79 10.59 301 1020.5  13.2  14.5 999.0 99.0 99.00
2016 03 20 19 50 331  1.9  2.7  1.98 13.79 10.94 303 1020.4  13.7  15.0 999.0 99.0 99.00
2016 03 20 20 50 316  1.9  2.8  2.04 13.79 11.03 303 1020.2  14.1  15.5 999.0 99.0 99.00
2016 03 20 21 50 287  3.3  4.3  1.93 14.81 10.70 293 1019.7  15.0  15.8 999.0 99.0 99.00
2016 03 20 22 50 295  4.9  5.8  2.01 13.79 10.97 299 1019.7  15.2  15.9 999.0 99.0 99.00
2016 03 20 23 50 301  5.2  6.5  1.88 13.79 10.72 313 1019.7  13.9  15.3 999.0 99.0 99.00
2016 03 21 00 50 314  4.1  5.0  1.84 12.90 10.32 307 1019.8  13.5  15.0 999.0 99.0 99.00
2016 03 21 01 50 318  3.5  4.7  1.93 13.79 10.27 309 1019.9  13.3  15.2 999.0 99.0 99.00
2016 03 21 02 50 303  4.2  5.2  2.11 13.79 10.25 301 1020.0  13.6  15.1 999.0 99.0 99.00
2016 03 21 03 50 295  2.3  3.2  2.07 12.90 10.59 298 1020.5  13.5  14.7 999.0 99.0 99.00
2016 03 21 04 50 272  1.1  1.7  2.10 12.90 10.63 299 1020.7  13.3  14.6 999.0 99.0 99.00
2016 03 21 05 50 134  0.6  1.5  2.15 12.90 10.95 290 1021.0  13.2  14.4 999.0 99.0 99.00
2016 03 21 06 50 193  1.2  1.7  2.17 13.79 11.62 303 1020.9  13.2  14.4 999.0 99.0 99.00
2016 03 21 07 50 211  0.9  1.4  1.81 21.05 11.63 321 1020.9  13.3  14.4 999.0 99.0 99.00
2016 03 21 08 50 265  1.5  2.5  2.05 13.79 11.73 299 1020.8  13.4  14.4 999.0 99.0 99.00
2016 03 21 09 50 283  1.7  2.8  2.03 21.05 11.59 324 1020.7  13.4  14.4 999.0 99.0 99.00
2016 03 21 10 50 283  0.2  1.0  2.21 19.05 11.61 317 1020.1  12.8  14.5 999.0 99.0 99.00
2016 03 21 11 50  87  0.9  1.6  1.97 19.05 11.37 305 1020.1  13.0  14.4 999.0 99.0 99.00
2016 03 21 12 50 152  0.8  1.6  2.08 19.05 11.13 311 1020.2  13.2  14.4 999.0 99.0 99.00
2016 03 21 13 50 155  1.3  2.3  2.07 19.05 10.85 315 1020.5  13.4  14.4 999.0 99.0 99.00
